NUM TECH ERRS RETIRED COLOR DEFAULTS INT-DEFS RADII-DEFS LONG-NAME
 03 GP00   0      0    12      0        0         1                 GFDL Ensemble +00 Control
 03 G00I   0      0    12      0        0         1                 GFDL Ensemble +00 Control (Interpolated 06 hours)
 03 G002   0      0    12      0        0         1                 GFDL Ensemble +00 Control (Interpolated 12 hours)
 03 GP01   0      0    12      0        0         1                 GFDL Ensemble +01 member (unbogussed)
 03 G01I   0      0    12      0        0         1                 GFDL Ensemble +01 member (unbogussed) (Interpolated 06 hours)
 03 G012   0      0    12      0        0         1                 GFDL Ensemble +01 member (unbogussed) (Interpolated 12 hours)
 03 GP02   0      0    12      0        0         1                 GFDL Ensemble +02 member
 03 G02I   0      0    12      0        0         1                 GFDL Ensemble +02 member (Interpolated 06 hours)
 03 G022   0      0    12      0        0         1                 GFDL Ensemble +02 member (Interpolated 12 hours)
 03 GP03   0      0    12      0        0         1                 GFDL Ensemble +03 member
 03 G03I   0      0    12      0        0         1                 GFDL Ensemble +03 member (Interpolated 06 hours)
 03 G032   0      0    12      0        0         1                 GFDL Ensemble +03 member (Interpolated 12 hours)
 03 GP04   0      0    12      0        0         1                 GFDL Ensemble +04 member
 03 G04I   0      0    12      0        0         1                 GFDL Ensemble +04 member (Interpolated 06 hours)
 03 G042   0      0    12      0        0         1                 GFDL Ensemble +04 member (Interpolated 12 hours)
 03 GP05   0      0    12      0        0         1                 GFDL Ensemble +05 member
 03 G05I   0      0    12      0        0         1                 GFDL Ensemble +05 member (Interpolated 06 hours)
 03 G052   0      0    12      0        0         1                 GFDL Ensemble +05 member (Interpolated 12 hours)
 03 GP06   0      0    12      0        0         1                 GFDL Ensemble +06 member
 03 G06I   0      0    12      0        0         1                 GFDL Ensemble +06 member (Interpolated 06 hours)
 03 G062   0      0    12      0        0         1                 GFDL Ensemble +06 member (Interpolated 12 hours)
 03 GP07   0      0    12      0        0         1                 GFDL Ensemble +07 member
 03 G07I   0      0    12      0        0         1                 GFDL Ensemble +07 member (Interpolated 06 hours)
 03 G072   0      0    12      0        0         1                 GFDL Ensemble +07 member (Interpolated 12 hours)
 03 GP08   0      0    12      0        0         1                 GFDL Ensemble +08 member
 03 G08I   0      0    12      0        0         1                 GFDL Ensemble +08 member (Interpolated 06 hours)
 03 G082   0      0    12      0        0         1                 GFDL Ensemble +08 member (Interpolated 12 hours)
 03 GP09   0      0    12      0        0         1                 GFDL Ensemble +09 member
 03 G09I   0      0    12      0        0         1                 GFDL Ensemble +09 member (Interpolated 06 hours)
 03 G092   0      0    12      0        0         1                 GFDL Ensemble +09 member (Interpolated 12 hours)
 03 GP10   0      0    12      0        0         1                 GFDL Ensemble +10 member
 03 G10I   0      0    12      0        0         1                 GFDL Ensemble +10 member (Interpolated 06 hours)
 03 G102   0      0    12      0        0         1                 GFDL Ensemble +10 member (Interpolated 12 hours)
 03 GP11   0      0    12      0        0         1                 GFDL Ensemble +11 member
 03 G11I   0      0    12      0        0         1                 GFDL Ensemble +11 member (Interpolated 06 hours)
 03 G112   0      0    12      0        0         1                 GFDL Ensemble +11 member (Interpolated 12 hours)
 03 GP12   0      0    12      0        0         1                 GFDL Ensemble +12 member
 03 G12I   0      0    12      0        0         1                 GFDL Ensemble +12 member (Interpolated 06 hours)
 03 G122   0      0    12      0        0         1                 GFDL Ensemble +12 member (Interpolated 12 hours)
 03 GP13   0      0    12      0        0         1                 GFDL Ensemble +13 member
 03 G13I   0      0    12      0        0         1                 GFDL Ensemble +13 member (Interpolated 06 hours)
 03 G132   0      0    12      0        0         1                 GFDL Ensemble +13 member (Interpolated 12 hours)
 03 GP14   0      0    12      0        0         1                 GFDL Ensemble +14 member
 03 G14I   0      0    12      0        0         1                 GFDL Ensemble +14 member (Interpolated 06 hours)
 03 G142   0      0    12      0        0         1                 GFDL Ensemble +14 member (Interpolated 12 hours)
 03 GP15   0      0    12      0        0         1                 GFDL Ensemble +15 member
 03 G15I   0      0    12      0        0         1                 GFDL Ensemble +15 member (Interpolated 06 hours)
 03 G152   0      0    12      0        0         1                 GFDL Ensemble +15 member (Interpolated 12 hours)
 03 GP16   0      0    12      0        0         1                 GFDL Ensemble +16 member
 03 G16I   0      0    12      0        0         1                 GFDL Ensemble +16 member (Interpolated 06 hours)
 03 G162   0      0    12      0        0         1                 GFDL Ensemble +16 member (Interpolated 12 hours)
 03 GP17   0      0    12      0        0         1                 GFDL Ensemble +17 member
 03 G17I   0      0    12      0        0         1                 GFDL Ensemble +17 member (Interpolated 06 hours)
 03 G172   0      0    12      0        0         1                 GFDL Ensemble +17 member (Interpolated 12 hours)
 03 HWMN   0      0    12      1        0         1                 HWRF Ensemble Mean
 03 HWMI   0      0    12      1        0         1                 HWRF Ensemble Mean (Interpolated 06 hours)
 03 HWM2   0      0    12      1        0         1                 HWRF Ensemble Mean (Interpolated 12 hours)
 03 IVRI   0      0     5      0        1         1                 Consensus of 5: DHSP/LGEM/GHMI/HWFI/CTCI+RI40 or RI35 or RI30 or RI25
 03 KBMD   0      1    14      0        0         1                 Beta and Advection model, deep (NHC-NCO PARA)
 03 KBMM   0      1    14      0        0         1                 Beta and Advection model, medium (NHC-NCO PARA)
 03 KBMS   0      1    14      0        0         1                 Beta and Advection model, shallow (NHC-NCO PARA)
 03 KXTR   0      1    14      0        0         1                 Extrapolation using past 12-hr motion (NHC-NCO PARA)
 03 KCLP   0      1    14      0        0         1                 CLImatology-PERsistence model 3-day (NHC-NCO PARA)
 03 KCL5   0      1    14      0        0         1                 CLImatology-PERsistence model 5-day (NHC-NCO PARA)
 03 KLBR   0      1    14      0        0         1                 LBAR (NHC-NCO PARA)
 03 KOCD   0      1    14      0        0         1                 Combination of CLP5 and Decay-SHIFOR run on operational inputs (NHC-NCO PARA)
 03 KSFR   0      1    14      0        0         1                 SHIFOR intensity model 3-day (NHC-NCO PARA)
 03 KSF5   0      1    14      0        0         1                 SHIFOR intensity model 5-day (NHC-NCO PARA)
 03 KSHP   0      1    14      0        0         1                 SHIPS model (NHC-NCO PARA)
 03 KDSP   0      1    14      0        0         1                 Decay SHIPS model (NHC-NCO PARA)
 03 KLGM   0      1    14      0        0         1                 SHIPS Logistic Growth Equation (LGE) forecast model (NHC-NCO PARA)
 03 UE00   0      0    24      1        0         1                 UKMET MOGREPS-G Ensemble Control Member
 03 UE01   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +01 member
 03 UE02   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +02 member
 03 UE03   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +03 member
 03 UE04   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +04 member
 03 UE05   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +05 member
 03 UE06   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +06 member
 03 UE07   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +07 member
 03 UE08   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +08 member
 03 UE09   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +09 member
 03 UE10   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +10 member
 03 UE11   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +11 member
 03 UE12   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +12 member
 03 UE13   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +13 member
 03 UE14   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +14 member
 03 UE15   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +15 member
 03 UE16   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +16 member
 03 UE17   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +17 member
 03 UE18   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +18 member
 03 UE19   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +19 member
 03 UE20   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +20 member
 03 UE21   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +21 member
 03 UE22   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble +22 member
 03 UE23   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble Previous Control member
 03 UEMN   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble Mean
 03 UEMI   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble Mean (Interpolated 06 hours)
 03 UEM2   0      0    24      0        0         1                 UKMET MOGREPS-G Ensemble Mean (Interpolated 12 hours)
